13.601	3.195	10.245	10.245	31.95	NAN	
13.701	3.195	10.245	10.245	31.95	NAN	
13.801	3.195	10.245	10.245	31.95	NAN	
13.901	3.195	10.245	10.245	31.95	NAN	
14.001	3.195	10.245	10.245	31.95	NAN	
14.101	3.195	10.245	10.245	31.95	NAN	
14.201	3.195	10.245	10.245	31.95	NAN	
14.301	3.195	10.245	10.245	31.95	NAN	
14.401	3.195	10.245	10.245	31.95	NAN	
14.501	3.195	10.245	10.245	31.95	NAN	
14.601	3.195	10.245	10.245	31.95	NAN	
14.701	3.195	10.245	10.245	31.95	NAN	
14.801	3.195	10.245	10.245	31.95	NAN	
14.901	3.195	10.245	10.245	31.95	NAN	
